19:30:00 9699.73000000
19:30:02 9701.24000000
19:30:03 9708.09000000
19:30:04 9708.66000000
19:30:06 9708.95000000
19:30:07 9709.12000000
19:30:08 9707.20000000
19:30:10 9703.44000000
19:30:11 9702.96000000
19:30:13 9701.17000000
19:30:15 9702.03000000
19:30:16 9702.24000000
19:30:18 9702.44000000
19:30:20 9702.52000000
19:30:21 9702.54000000
19:30:22 9702.54000000
19:30:24 9702.54000000
19:30:25 9702.56000000
19:30:27 9706.02000000
19:30:28 9706.21000000
19:30:29 9706.20000000
19:30:31 9706.21000000
19:30:32 9706.90000000
19:30:34 9704.96000000
19:30:35 9703.96000000
19:30:36 9703.79000000
19:30:38 9703.44000000
19:30:39 9703.62000000
19:30:41 9702.54000000
19:30:44 9702.92000000
19:30:45 9702.92000000
19:30:47 9702.22000000
19:30:48 9702.46000000
19:30:50 9702.22000000
19:30:51 9702.33000000
19:30:53 9702.36000000
19:30:54 9702.58000000
19:30:55 9702.76000000
19:30:57 9702.93000000
19:30:58 9702.97000000
19:30:59 9702.98000000
19:31:01 9702.99000000
19:31:02 9703.01000000
19:31:03 9703.04000000
19:31:05 9703.04000000
19:31:06 9703.18000000
19:31:08 9703.47000000
19:31:09 9703.47000000
19:31:11 9703.49000000
19:31:12 9703.56000000
19:31:14 9703.57000000
19:31:15 9703.58000000
19:31:16 9703.59000000
19:31:18 9700.91000000
19:31:20 9700.68000000
19:31:21 9702.40000000
19:31:23 9702.75000000
19:31:25 9702.92000000
19:31:26 9702.93000000
19:31:27 9702.95000000
19:31:29 9702.97000000
19:31:30 9702.97000000
19:31:31 9702.96000000
19:31:33 9702.98000000
19:31:34 9702.98000000
19:31:36 9702.98000000
19:31:37 9702.99000000
19:31:38 9703.01000000
19:31:40 9703.02000000
19:31:42 9703.02000000
19:31:43 9703.01000000
19:31:45 9703.02000000
19:31:46 9702.59000000
19:31:47 9701.94000000
19:31:49 9702.10000000
19:31:50 9702.10000000
19:31:51 9702.10000000
19:31:53 9702.10000000
19:31:54 9702.11000000
19:31:55 9702.14000000
19:31:57 9702.19000000
19:31:58 9702.16000000
19:32:00 9702.10000000
19:32:02 9702.10000000
19:32:03 9701.93000000
19:32:04 9702.01000000
19:32:06 9699.37000000
19:32:07 9694.65000000
19:32:09 9694.66000000
19:32:11 9694.66000000
19:32:13 9694.65000000
19:32:14 9693.65000000
19:32:15 9693.64000000
19:32:17 9693.64000000
19:32:18 9693.55000000
19:32:20 9693.57000000
19:32:21 9693.57000000
19:32:22 9693.57000000
19:32:24 9692.89000000
19:32:25 9692.89000000
19:32:26 9692.14000000
19:32:28 9691.17000000
19:32:30 9691.18000000
19:32:32 9690.03000000
19:32:33 9688.37000000
19:32:35 9686.87000000
19:32:36 9687.46000000
19:32:38 9687.69000000
19:32:40 9686.55000000
19:32:41 9683.67000000
19:32:42 9683.67000000
19:32:44 9684.61000000
19:32:45 9685.68000000
19:32:46 9687.16000000
19:32:48 9687.37000000
19:32:49 9687.47000000
19:32:50 9686.11000000
19:32:52 9686.64000000
19:32:53 9687.13000000
19:32:54 9690.89000000
19:32:56 9690.97000000
19:32:57 9692.39000000
19:32:59 9692.42000000
19:33:00 9692.55000000
19:33:01 9692.66000000
19:33:03 9698.84000000
19:33:04 9698.16000000
19:33:06 9699.68000000
19:33:07 9700.30000000
19:33:08 9698.16000000
19:33:10 9697.41000000
19:33:12 9696.43000000
19:33:14 9695.58000000
19:33:15 9695.15000000
19:33:17 9695.32000000
19:33:18 9695.33000000
19:33:20 9695.85000000
19:33:21 9696.02000000
19:33:22 9695.33000000
19:33:24 9695.11000000
19:33:25 9695.11000000
19:33:27 9695.11000000
19:33:29 9695.11000000
19:33:30 9695.20000000
19:33:31 9694.65000000
19:33:33 9694.65000000
19:33:34 9694.65000000
19:33:36 9694.47000000
19:33:37 9694.46000000
19:33:38 9694.40000000
19:33:40 9694.40000000
19:33:41 9694.49000000
19:33:42 9694.59000000
19:33:44 9694.54000000
19:33:45 9694.55000000
19:33:47 9694.56000000
19:33:49 9694.62000000
19:33:50 9694.59000000
19:33:52 9694.56000000
19:33:53 9694.56000000
19:33:55 9694.56000000
19:33:56 9694.56000000
19:33:57 9694.57000000
19:33:59 9694.57000000
19:34:00 9694.58000000
19:34:02 9692.89000000
19:34:04 9690.64000000
19:34:06 9689.88000000
19:34:07 9690.82000000
19:34:09 9690.63000000
19:34:10 9690.72000000
19:34:12 9690.71000000
19:34:13 9689.89000000
19:34:15 9689.89000000
19:34:16 9689.88000000
19:34:17 9690.12000000
19:34:19 9691.15000000
19:34:20 9690.27000000
19:34:21 9690.27000000
19:34:23 9690.27000000
19:34:24 9690.27000000
19:34:26 9690.42000000
19:34:27 9689.32000000
19:34:29 9689.77000000
19:34:31 9691.22000000
19:34:32 9691.28000000
19:34:34 9692.05000000
19:34:35 9691.39000000
19:34:36 9691.41000000
19:34:38 9691.13000000
19:34:39 9690.07000000
19:34:41 9690.43000000
19:34:42 9690.21000000
19:34:43 9690.35000000
19:34:45 9689.24000000
19:34:47 9690.34000000
19:34:48 9690.34000000
19:34:49 9690.57000000
19:34:51 9690.62000000
19:34:52 9690.62000000
19:34:54 9690.62000000
19:34:55 9690.62000000
19:34:56 9690.62000000
19:34:58 9690.62000000
19:35:00 9690.62000000
19:35:01 9691.11000000
19:35:03 9691.41000000
19:35:04 9692.83000000
19:35:06 9693.62000000
19:35:07 9693.62000000
19:35:08 9693.63000000
19:35:10 9693.63000000
19:35:11 9693.63000000
19:35:13 9693.63000000
19:35:14 9694.11000000
19:35:15 9694.12000000
19:35:17 9694.12000000
19:35:18 9694.52000000
19:35:20 9694.52000000
19:35:21 9694.47000000
19:35:23 9694.65000000
19:35:24 9694.69000000
19:35:25 9694.47000000
19:35:27 9694.47000000
19:35:28 9694.47000000
19:35:29 9694.64000000
19:35:31 9694.48000000
19:35:33 9694.48000000
19:35:34 9694.56000000
19:35:36 9694.78000000
19:35:37 9694.78000000
19:35:38 9694.78000000
19:35:40 9694.78000000
19:35:41 9694.78000000
19:35:43 9694.78000000
19:35:44 9694.78000000
19:35:46 9694.78000000
19:35:47 9694.78000000
19:35:49 9694.65000000
19:35:51 9694.47000000
19:35:52 9694.47000000
19:35:54 9694.47000000
19:35:55 9694.47000000
19:35:56 9694.47000000
19:35:58 9694.50000000
19:36:00 9693.63000000
19:36:01 9691.99000000
19:36:03 9691.93000000
19:36:04 9691.31000000
19:36:05 9691.30000000
19:36:07 9690.90000000
19:36:08 9690.95000000
19:36:09 9691.10000000
19:36:11 9691.12000000
19:36:12 9691.14000000
19:36:14 9690.72000000
19:36:15 9690.76000000
19:36:17 9690.73000000
19:36:18 9690.92000000
19:36:20 9690.73000000
19:36:21 9690.72000000
19:36:22 9690.72000000
19:36:24 9690.72000000
19:36:25 9690.72000000
19:36:27 9690.72000000
19:36:28 9690.70000000
19:36:30 9690.70000000
19:36:31 9690.70000000
19:36:33 9690.00000000
19:36:34 9691.11000000
19:36:35 9691.35000000
19:36:37 9691.40000000
19:36:39 9691.40000000
19:36:40 9691.40000000
19:36:42 9691.40000000
19:36:43 9691.40000000
19:36:45 9691.40000000
19:36:46 9691.40000000
19:36:48 9691.40000000
19:36:49 9691.40000000
19:36:51 9691.40000000
19:36:52 9691.40000000
19:36:54 9691.40000000
19:36:56 9691.40000000
19:36:57 9691.40000000
19:36:58 9691.40000000
19:37:00 9691.22000000
19:37:02 9690.74000000
19:37:03 9691.21000000
19:37:04 9691.39000000
19:37:06 9691.38000000
19:37:08 9691.38000000
19:37:09 9691.44000000
19:37:11 9691.51000000
19:37:12 9691.54000000
19:37:13 9691.54000000
19:37:15 9695.13000000
19:37:16 9695.45000000
19:37:18 9695.45000000
19:37:19 9695.65000000
19:37:21 9695.65000000
19:37:22 9695.73000000
19:37:23 9695.94000000
19:37:25 9696.63000000
19:37:26 9698.37000000
19:37:27 9699.37000000
19:37:30 9699.94000000
19:37:31 9700.14000000
19:37:33 9700.15000000
19:37:34 9700.45000000
19:37:36 9698.92000000
19:37:38 9697.41000000
19:37:39 9697.74000000
19:37:41 9697.74000000
19:37:42 9697.74000000
19:37:44 9697.74000000
19:37:46 9697.74000000
19:37:47 9697.74000000
19:37:48 9697.74000000
19:37:50 9697.74000000
19:37:51 9697.74000000
19:37:52 9697.75000000
19:37:54 9697.75000000
19:37:55 9697.75000000
19:37:56 9697.75000000
19:37:58 9697.75000000
19:37:59 9697.75000000
19:38:01 9697.75000000
19:38:02 9697.75000000
19:38:03 9697.81000000
19:38:05 9698.24000000
19:38:06 9695.92000000
19:38:07 9695.74000000
19:38:09 9695.74000000
19:38:11 9695.74000000
19:38:12 9695.74000000
19:38:13 9695.33000000
19:38:16 9695.33000000
19:38:17 9695.33000000
19:38:19 9695.33000000
19:38:20 9695.33000000
19:38:21 9695.33000000
19:38:23 9695.33000000
19:38:24 9695.33000000
19:38:26 9695.33000000
19:38:28 9695.33000000
19:38:29 9695.33000000
19:38:31 9695.33000000
19:38:32 9695.33000000
19:38:34 9695.33000000
19:38:35 9695.33000000
19:38:36 9695.33000000
19:38:38 9695.33000000
19:38:39 9695.33000000
19:38:41 9695.25000000
19:38:42 9695.33000000
19:38:44 9695.49000000
19:38:45 9695.49000000
19:38:47 9695.50000000
19:38:48 9695.50000000
19:38:49 9695.50000000
19:38:51 9695.50000000
19:38:52 9695.51000000
19:38:54 9695.53000000
19:38:55 9695.54000000
19:38:56 9695.54000000
19:38:58 9695.35000000
19:38:59 9695.35000000
19:39:00 9695.35000000
19:39:02 9695.46000000
19:39:03 9694.40000000
19:39:04 9694.76000000
19:39:06 9694.76000000
19:39:07 9694.80000000
19:39:09 9694.80000000
19:39:10 9694.80000000
19:39:11 9694.80000000
19:39:13 9694.80000000
19:39:14 9694.80000000
19:39:16 9694.80000000
19:39:17 9694.80000000
19:39:19 9694.80000000
19:39:20 9694.80000000
19:39:22 9694.90000000
19:39:23 9694.93000000
19:39:25 9695.24000000
19:39:26 9695.27000000
19:39:27 9695.32000000
19:39:29 9695.32000000
19:39:30 9695.32000000
19:39:32 9695.32000000
19:39:34 9695.32000000
19:39:35 9695.32000000
19:39:36 9695.32000000
19:39:38 9695.32000000
19:39:39 9695.32000000
19:39:41 9695.32000000
19:39:43 9695.32000000
19:39:44 9695.32000000
19:39:46 9695.32000000
